  0.000000000000000E+000   1.105171    
  0.100000001490116        1.000000    
  0.200000002980232       0.9048374    
  0.300000004470348       0.8187308    
  0.400000005960464       0.7408182    
  0.500000007450581       0.6703200    
  0.600000008940697       0.6065307    
  0.700000010430813       0.5488116    
  0.800000011920929       0.4965853    
  0.900000013411045       0.4493290    
   1.00000001490116       0.4065697    
   1.10000001639128       0.3678795    
   1.20000001788139       0.3328711    
   1.30000001937151       0.3011942    
   1.40000002086163       0.2725318    
   1.50000002235174       0.2465970    
   1.60000002384186       0.2231302    
   1.70000002533197       0.2018965    
   1.80000002682209       0.1826835    
   1.90000002831221       0.1652989    
   2.00000002980232       0.1495686    
   2.10000003129244       0.1353353    
   2.20000003278255       0.1224564    
   2.30000003427267       0.1108032    
   2.40000003576279       0.1002588    
   2.50000003725290       9.0717949E-02
   2.60000003874302       8.2084998E-02
   2.70000004023314       7.4273579E-02
   2.80000004172325       6.7205511E-02
   2.90000004321337       6.0810059E-02
   3.00000004470348       5.5023219E-02
   3.10000004619360       4.9787067E-02
   3.20000004768372       4.5049202E-02
   3.30000004917383       4.0762201E-02
   3.40000005066395       3.6883164E-02
   3.50000005215406       3.3373266E-02
   3.60000005364418       3.0197382E-02
   3.70000005513430       2.7323721E-02
   3.80000005662441       2.4723524E-02
   3.90000005811453       2.2370771E-02
   4.00000005960464       2.0241911E-02
   4.10000006109476       1.8315637E-02
   4.20000006258488       1.6572675E-02
   4.30000006407499       1.4995576E-02
   4.40000006556511       1.3568558E-02
   4.50000006705523       1.2277339E-02
   4.60000006854534       1.1108995E-02
   4.70000007003546       1.0051835E-02
   4.80000007152557       9.0952767E-03
   4.90000007301569       8.2297465E-03
