  0.000000000000000E+000  -10.50833    
  0.100000001490116            Infinity
  0.200000002980232        9.508332    
  0.300000004470348        4.516655    
  0.400000005960464        2.858296    
  0.500000007450581        2.033245    
  0.600000008940697        1.541494    
  0.700000010430813        1.216369    
  0.800000011920929       0.9864339    
  0.900000013411045       0.8159662    
   1.00000001490116       0.6851177    
   1.10000001639128       0.5819767    
   1.20000001788139       0.4989606    
   1.30000001937151       0.4310127    
   1.40000002086163       0.3746305    
   1.50000002235174       0.3273108    
   1.60000002384186       0.2872169    
   1.70000002533197       0.2529703    
   1.80000002682209       0.2235163    
   1.90000002831221       0.1980336    
   2.00000002980232       0.1758738    
   2.10000003129244       0.1565176    
   2.20000003278255       0.1395445    
   2.30000003427267       0.1246104    
   2.40000003576279       0.1114308    
   2.50000003725290       9.9768765E-02
   2.60000003874302       8.9425489E-02
   2.70000004023314       8.0232747E-02
   2.80000004172325       7.2047502E-02
   2.90000004321337       6.4747348E-02
   3.00000004470348       5.8227059E-02
   3.10000004619360       5.2395694E-02
   3.20000004768372       4.7174368E-02
   3.30000004917383       4.2494368E-02
   3.40000005066395       3.8295630E-02
   3.50000005215406       3.4525499E-02
   3.60000005364418       3.1137658E-02
   3.70000005513430       2.8091280E-02
   3.80000005662441       2.5350273E-02
   3.90000005811453       2.2882674E-02
   4.00000005960464       2.0660110E-02
   4.10000006109476       1.8657358E-02
   4.20000006258488       1.6851956E-02
   4.30000006407499       1.5223866E-02
   4.40000006556511       1.3755197E-02
   4.50000006705523       1.2429946E-02
   4.60000006854534       1.1233792E-02
   4.70000007003546       1.0153901E-02
   4.80000007152557       9.1787595E-03
   4.90000007301569       8.2980376E-03
