  0.000000000000000E+000  0.5249792    
  0.100000001490116       0.5000000    
  0.200000002980232       0.4750208    
  0.300000004470348       0.4501660    
  0.400000005960464       0.4255575    
  0.500000007450581       0.4013124    
  0.600000008940697       0.3775407    
  0.700000010430813       0.3543437    
  0.800000011920929       0.3318122    
  0.900000013411045       0.3100255    
   1.00000001490116       0.2890505    
   1.10000001639128       0.2689414    
   1.20000001788139       0.2497399    
   1.30000001937151       0.2314752    
   1.40000002086163       0.2141650    
   1.50000002235174       0.1978161    
   1.60000002384186       0.1824255    
   1.70000002533197       0.1679816    
   1.80000002682209       0.1544653    
   1.90000002831221       0.1418511    
   2.00000002980232       0.1301085    
   2.10000003129244       0.1192029    
   2.20000003278255       0.1090968    
   2.30000003427267       9.9750489E-02
   2.40000003576279       9.1122955E-02
   2.50000003725290       8.3172694E-02
   2.60000003874302       7.5858176E-02
   2.70000004023314       6.9138415E-02
   2.80000004172325       6.2973350E-02
   2.90000004321337       5.7324175E-02
   3.00000004470348       5.2153561E-02
   3.10000004619360       4.7425870E-02
   3.20000004768372       4.3107253E-02
   3.30000004917383       3.9165720E-02
   3.40000005066395       3.5571188E-02
   3.50000005215406       3.2295462E-02
   3.60000005364418       2.9312229E-02
   3.70000005513430       2.6596991E-02
   3.80000005662441       2.4127020E-02
   3.90000005811453       2.1881269E-02
   4.00000005960464       1.9840304E-02
   4.10000006109476       1.7986208E-02
   4.20000006258488       1.6302498E-02
   4.30000006407499       1.4774031E-02
   4.40000006556511       1.3386917E-02
   4.50000006705523       1.2128434E-02
   4.60000006854534       1.0986942E-02
   4.70000007003546       9.9518010E-03
   4.80000007152557       9.0132980E-03
   4.90000007301569       8.1625702E-03
