  -1.00000000000000       0.000000000000000E+000
 -0.990000000223517       4.851249556935725E-009
 -0.980000000447035       7.527999010851651E-008
 -0.970000000670552       3.694611332318277E-007
 -0.960000000894070       1.131519049415916E-006
 -0.950000001117587       2.675775887323088E-006
 -0.940000001341105       5.371897250549787E-006
 -0.930000001564622       9.630933158413635E-006
 -0.920000001788139       1.589225151317896E-005
 -0.910000002011657       2.461136053674917E-005
 -0.900000002235174       3.624861582317473E-005
 -0.890000002458692       5.125880677744116E-005
 -0.880000002682209       7.008161627414877E-005
 -0.870000002905726       9.313294637028935E-005
 -0.860000003129244       1.207971018429887E-004
 -0.850000003352761       1.534198221946979E-004
 -0.840000003576279       1.913021515740378E-004
 -0.830000003799796       2.346951347998377E-004
 -0.820000004023314       2.837953263487311E-004
 -0.810000004246831       3.387410977732831E-004
 -0.800000004470348       3.996097275588150E-004
 -0.790000004693866       4.664152559041723E-004
 -0.780000004917383       5.391070853265583E-004
 -0.770000005140901       6.175693063457876E-004
 -0.760000005364418       7.016207258021388E-004
 -0.750000005587935       7.910155736084567E-004
 -0.740000005811453       8.854448619361016E-004
 -0.730000006034970       9.845383689914967E-004
 -0.720000006258488       1.087867217662118E-003
 -0.710000006482005       1.194947017405417E-003
 -0.700000006705523       1.305241535830196E-003
 -0.690000006929040       1.418166864487170E-003
 -0.680000007152557       1.533096041454897E-003
 -0.670000007376075       1.649364091391145E-003
 -0.660000007599592       1.766273441831495E-003
 -0.650000007823110       1.883099672671360E-003
 -0.640000008046627       1.999097553980369E-003
 -0.630000008270144       2.113507325586717E-003
 -0.620000008493662       2.225561170251782E-003
 -0.610000008717179       2.334489830751965E-003
 -0.600000008940697       2.439529319815980E-003
 -0.590000009164214       2.539927670653793E-003
 -0.580000009387732       2.634951674780790E-003
 -0.570000009611249       2.723893553011656E-003
 -0.560000009834766       2.806077504897134E-003
 -0.550000010058284       2.880866081528696E-003
 -0.540000010281801       2.947666326566608E-003
 -0.530000010505319       3.005935630581680E-003
 -0.520000010728836       3.055187244365786E-003
 -0.510000010952353       3.094995397786397E-003
 -0.500000011175871       3.124999972060316E-003
 -0.490000011399388       3.144910675025544E-003
 -0.480000011622906       3.154510671119641E-003
 -0.470000011846423       3.153659620349014E-003
 -0.460000012069941       3.142296083574479E-003
 -0.450000012293458       3.120439254960219E-003
 -0.440000012516975       3.088189986448813E-003
 -0.430000012740493       3.045731073643784E-003
 -0.420000012964010       2.993326777508845E-003
 -0.410000013187528       2.931321561830966E-003
 -0.400000013411045       2.860138032439198E-003
 -0.390000013634562       2.780274070714419E-003
 -0.380000013858080       2.692299160952682E-003
 -0.370000014081597       2.596849918636933E-003
 -0.360000014305115       2.494624834602470E-003
 -0.350000014528632       2.386378258418352E-003
 -0.340000014752150       2.272913653011101E-003
 -0.330000014975667       2.155076161583168E-003
 -0.320000015199184       2.033744537174432E-003
 -0.310000015422702       1.909822494722144E-003
 -0.300000015646219       1.784229555128028E-003
 -0.290000015869737       1.657891460569881E-003
 -0.280000016093254       1.531730250022424E-003
 -0.270000016316772       1.406654093596495E-003
 -0.260000016540289       1.283546993781055E-003
 -0.250000016763806       1.163258470888847E-003
 -0.240000016987324       1.046593358871544E-003
 -0.230000017210841       9.343018460890878E-004
 -0.220000017434359       8.270699034956531E-004
 -0.210000017657876       7.255102499462729E-004
 -0.200000017881393       6.301540108404321E-004
 -0.190000018104911       5.414432320114994E-004
 -0.180000018328428       4.597244155576022E-004
 -0.170000018551946       3.852432481098156E-004
 -0.160000018775463       3.181406947736107E-004
 -0.150000018998981       2.584506335937915E-004
 -0.140000019222498       2.060992058254270E-004
 -0.130000019446015       1.609060564979027E-004
 -0.120000019669533       1.225876377020647E-004
 -0.110000019893050       9.076274368992134E-005
 -0.100000020116568       6.496044224414265E-005
 -9.000002034008503E-002  4.463056085613921E-005
 -8.000002056360245E-002  2.915687906650056E-005
 -7.000002078711987E-002  1.787316990413844E-005
 -6.000002101063728E-002  1.008222375907318E-005
 -5.000002123415470E-002  5.077977301004606E-006
 -4.000002145767212E-002  2.170858287816311E-006
 -3.000002168118954E-002  7.164443840855258E-007
 -2.000002190470695E-002  1.475205305994628E-007
 -1.000002212822437E-002  9.605083753944780E-009
 -2.235174179077148E-008  2.496004984765608E-031
